Date,Day,Stratum,StartLatitude,StartLongitude,StationCode,Region,SubRegion,TimeStart,EC,AvgTemp,AvgTurbidity,AvgSecchi,AvgStartDepth,Method,NumberTows,TowDuration,TowDirection,Species,Catch,FL_Range,Expression,Stage,Mark
2/24/2023,Friday,Suisun Bay,38.05032,-121.92769,23-30-SB01,West,Confluence,11:41,827,9.22,186.25,0.23,8.35,Kodiak,4,10,U,LFS,3,71-89,n/p,n/p,None
2/24/2023,Friday,Suisun Bay,38.05059,-121.97999,23-30-SB03,West,Mid Suisun Bay,10:18,4956.25,9.45,188.25,0.24,3,Kodiak,4,10,U,LFS,4,58-88,n/p,n/p,None
2/27/2023,Monday,Lower Sacramento,38.16227,-121.68136,23-31-LSR01,North,Sacramento River Near Rio Vista,8:59,226.68,8.6,17.08,0.65,11.45,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/27/2023,Monday,Lower Sacramento,38.13466,-121.69643,23-31-LSR02,North,Sacramento River Near Rio Vista,7:44,224.05,8.6,17.52,0.66,8.85,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/27/2023,Monday,Lower Sacramento,38.15049,-121.68383,23-31-LSR05,North,Sacramento River Near Rio Vista,10:42,213.35,8.5,11.27,0.96,6.6,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/27/2023,Monday,Southern Delta,37.99379,-121.51392,23-31-SD04,South,Mildred Island West,8:15,326.88,9,12.63,0.93,10.68,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/27/2023,Monday,Southern Delta,37.90865,-121.5652,23-31-SD06,South,Old River,11:37,351.6,8.8,12.9,0.99,4.75,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/27/2023,Monday,Southern Delta,37.91862,-121.58449,23-31-SD01,South,Rock Slough and Discovery Bay,9:58,373.17,8.85,10.6,1.13,3.25,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/27/2023,Monday,Suisun Bay,38.06049,-122.09786,23-31-SB04,Far West,West Suisun Bay,9:05,14843,9.35,28.35,0.47,7,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/28/2023,Tuesday,Cache Slough Liberty Island,38.2808,-121.66521,23-31-CS01,North,Cache Slough and Liberty Island,7:53,491.83,7.3,68.7,0.23,6.65,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/28/2023,Tuesday,Cache Slough Liberty Island,38.25336,-121.68858,23-31-CS02,North,Cache Slough and Liberty Island,9:13,273.4,8.05,27,0.46,7.32,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/28/2023,Tuesday,Cache Slough Liberty Island,38.24406,-121.69181,23-31-CS03,North,Cache Slough and Liberty Island,10:36,261.78,8.1,25.9,0.59,6.72,Kodiak,4,10,D,RBTC,1,215,n/p,5,AdClipped
2/28/2023,Tuesday,Southern Delta,38.03792,-121.59974,23-31-SD05,South,Franks Tract,11:02,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/28/2023,Tuesday,Southern Delta,38.05141,-121.58215,23-31-SD02,South,Holland Cut,9:51,261.17,8.43,18.58,0.67,5.62,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/28/2023,Tuesday,Southern Delta,38.02289,-121.52003,23-31-SD03,South,Mildred Island West,8:15,311.92,8.7,12.28,0.86,7.35,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/28/2023,Tuesday,Suisun Bay,38.04707,-121.92825,23-31-SB01,West,Confluence,9:33,1626.75,8.78,52.02,0.32,13.12,Kodiak,4,10,D,LFS,2,86-87,n/p,n/p,None
2/28/2023,Tuesday,Suisun Bay,38.04707,-121.92825,23-31-SB01,West,Confluence,9:33,1626.75,8.78,52.02,0.32,13.12,Kodiak,4,10,D,RBTC,2,213-246,n/p,5,AdClipped
2/28/2023,Tuesday,Suisun Bay,38.05058,-121.83676,23-31-SB02,West,Confluence,8:13,383.03,8.9,32.9,0.47,7.38,Kodiak,4,10,D,RBTC,1,241,n/p,5,AdClipped
3/1/2023,Wednesday,Lower San Joaquin,38.02789,-121.72895,23-31-LSJ01,West,Lower San Joaquin River,8:16,291.32,8.6,24.8,0.55,7.28,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/1/2023,Wednesday,Lower San Joaquin,38.03929,-121.72497,23-31-LSJ05,West,Lower San Joaquin River,9:37,309.77,8.63,29.67,0.54,13.4,Kodiak,3,10,D,RBTC,1,238,n/p,5,AdClipped
3/1/2023,Wednesday,Sac Deep Water Shipping Channel,38.48458,-121.56411,23-31-SSC02,North,Upper Sacramento River Shipping Channel,8:32,852,8.4,18.2,0.47,10.8,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/1/2023,Wednesday,Suisun Bay,38.07863,-122.07391,23-31-SB06,Far West,West Suisun Bay,8:21,7921,8.5,40.32,0.31,5.38,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/1/2023,Wednesday,Suisun Bay,38.06531,-121.96803,23-31-SB05,West,Honker Bay,10:59,2878.5,8.95,53.95,0.26,7.08,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/1/2023,Wednesday,Suisun Bay,38.07775,-122.0388,23-31-SB03,West,Mid Suisun Bay,9:37,6576.75,8.55,49.95,0.3,4.68,Kodiak,4,10,D,LFS,1,74,n/p,n/p,None
3/2/2023,Thursday,Lower San Joaquin,38.0858,-121.68348,23-31-LSJ03,South,San Joaquin at Twitchell Island,9:51,252.32,8.47,19.3,0.61,13.18,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/2/2023,Thursday,Lower San Joaquin,38.09018,-121.63327,23-31-LSJ04,South,San Joaquin at Twitchell Island,12:29,243.7,8.7,16.8,0.67,15.62,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/2/2023,Thursday,Lower San Joaquin,38.08342,-121.68123,23-31-LSJ06,South,San Joaquin at Twitchell Island,11:07,254.45,8.52,20.2,0.53,9.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/2/2023,Thursday,Lower San Joaquin,38.01999,-121.80516,23-31-LSJ02,West,Lower San Joaquin River,8:12,303.65,8.55,28.12,0.38,13.78,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/2/2023,Thursday,Sac Deep Water Shipping Channel,38.38697,-121.62375,23-31-SSC01,North,Lower Sacramento River Shipping Channel,9:39,662.75,8.28,57.68,0.24,10.57,Kodiak,4,10,D,RBTC,1,243,n/p,5,AdClipped
3/2/2023,Thursday,Sac Deep Water Shipping Channel,38.18539,-121.66108,23-31-SSC03,North,Lower Sacramento River Shipping Channel,11:22,196.88,7.48,37.62,0.41,17.52,Kodiak,4,10,D,CHN,3,36-37,n/p,3,None
3/2/2023,Thursday,Sac Deep Water Shipping Channel,38.18539,-121.66108,23-31-SSC03,North,Lower Sacramento River Shipping Channel,11:22,196.88,7.48,37.62,0.41,17.52,Kodiak,4,10,D,RBTC,1,238,n/p,5,AdClipped
3/2/2023,Thursday,Western Delta,38.06039,-122.24118,23-31-WD01,Far West,Carquinez Strait,11:10,17115.75,9.48,21.48,0.49,17.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/2/2023,Thursday,Western Delta,38.04366,-122.31207,23-31-WD02,Far West,East San Pablo Bay,8:42,19038.25,9.17,21.55,0.55,9.22,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/2/2023,Thursday,Western Delta,38.04947,-122.27371,23-31-WD03,Far West,East San Pablo Bay,9:54,21127.75,9.45,20,0.54,4.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/3/2023,Friday,Lower Sacramento,38.10371,-121.71909,23-31-LSR04,North,Sacramento River Near Rio Vista,10:57,200.92,7.77,34.28,0.4,4.85,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/3/2023,Friday,Lower Sacramento,38.06649,-121.82851,23-31-LSR03,West,Lower Sacramento River,8:12,267.95,8.35,26.9,0.5,9.72,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/3/2023,Friday,Lower Sacramento,38.06299,-121.81004,23-31-LSR06,West,Lower Sacramento River,9:37,250.25,8.17,33.18,0.44,8.92,Kodiak,4,10,D,RBTC,2,241-265,n/p,5,AdClipped
3/3/2023,Friday,Suisun Marsh,38.10728,-122.03797,23-31-SM02,West,Grizzly Bay,8:23,1916.5,9.08,77.62,0.2,2.92,Kodiak,4,10,D,LFS,1,76,n/p,n/p,None
3/3/2023,Friday,Suisun Marsh,38.10505,-121.88919,23-31-SM01,West,Suisun Marsh,11:27,1477.75,9.3,40.93,0.33,7.8,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/3/2023,Friday,Suisun Marsh,38.13364,-122.06115,23-31-SM03,West,Suisun Marsh,9:36,1295.5,9.12,90.25,0.21,8.55,Kodiak,4,10,D,LFS,2,81-85,n/p,n/p,None
3/6/2023,Monday,Cache Slough Liberty Island,38.26741,-121.7001,23-32-CS01,North,Cache Slough and Liberty Island,8:22,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/6/2023,Monday,Cache Slough Liberty Island,38.2859,-121.7191,23-32-CS02,North,Cache Slough and Liberty Island,8:11,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/6/2023,Monday,Cache Slough Liberty Island,38.25922,-121.69429,23-32-CS03,North,Cache Slough and Liberty Island,8:35,403.53,8.87,36.07,0.34,4.72,Kodiak,4,10,U,CHN,1,37,n/p,3,None
3/6/2023,Monday,Cache Slough Liberty Island,38.25922,-121.69429,23-32-CS03,North,Cache Slough and Liberty Island,8:35,403.53,8.87,36.07,0.34,4.72,Kodiak,4,10,U,RBTC,1,235,n/p,5,AdClipped
3/6/2023,Monday,Cache Slough Liberty Island,38.25364,-121.68821,23-32-CS04,North,Cache Slough and Liberty Island,11:17,374.3,9.05,34.78,0.35,8.15,Kodiak,4,10,D,RBTC,1,225,n/p,5,AdClipped
3/6/2023,Monday,Cache Slough Liberty Island,38.26853,-121.69272,23-32-CS05,North,Cache Slough and Liberty Island,9:49,413.38,8.87,38.38,0.34,5.1,Kodiak,4,10,U,CHN,3,35-46,n/p,3,None
3/6/2023,Monday,Cache Slough Liberty Island,38.26853,-121.69272,23-32-CS05,North,Cache Slough and Liberty Island,9:49,413.38,8.87,38.38,0.34,5.1,Kodiak,4,10,U,RBTC,2,216-230,n/p,5,AdClipped
3/6/2023,Monday,Southern Delta,38.05782,-121.58296,23-32-SD06,South,Franks Tract,12:10,330.73,9.3,13.72,0.92,4.77,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/6/2023,Monday,Southern Delta,37.92632,-121.55893,23-32-SD01,South,Old River,9:04,362.28,9.08,9.45,1.39,5.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/6/2023,Monday,Southern Delta,37.95022,-121.56766,23-32-SD03,South,Old River,10:33,364.38,9.27,10.43,1.24,6.92,Kodiak,4,10,U,RBT,1,243,n/p,5,None
3/6/2023,Monday,Southern Delta,37.96472,-121.59805,23-32-SD04,South,Rock Slough and Discovery Bay,8:10,339.9,8.9,9.26,1.07,3.4,Kodiak,1,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/6/2023,Monday,Suisun Marsh,38.11036,-122.05319,23-32-SM02,West,Grizzly Bay,11:16,1319.75,9.25,134,0.18,2.6,Kodiak,4,10,D,LFS,1,91,n/p,n/p,None
3/6/2023,Monday,Suisun Marsh,38.12744,-122.05713,23-32-SM01,West,Suisun Marsh,10:08,1052,9.03,92.62,0.23,4.18,Kodiak,4,10,D,RBTC,1,194,n/p,5,AdClipped
3/6/2023,Monday,Suisun Marsh,38.13193,-121.91525,23-32-SM03,West,Suisun Marsh,8:41,1726.33,9.93,48.17,0.29,6.23,Kodiak,3,10,U,DSMT,1,72,n/p,n/p,AdClipped
3/7/2023,Tuesday,Sac Deep Water Shipping Channel,38.38678,-121.62348,23-32-SSC01,North,Lower Sacramento River Shipping Channel,8:31,685.5,8.9,76.75,0.2,7.58,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/7/2023,Tuesday,Sac Deep Water Shipping Channel,38.24463,-121.67001,23-32-SSC02,North,Lower Sacramento River Shipping Channel,10:17,322.4,9.1,39.95,0.37,3.6,Kodiak,2,10,U,CHN,1,46,n/p,3,None
3/7/2023,Tuesday,Sac Deep Water Shipping Channel,38.24463,-121.67001,23-32-SSC02,North,Lower Sacramento River Shipping Channel,10:17,322.4,9.1,39.95,0.37,3.6,Kodiak,2,10,U,DSMT,1,65,n/p,n/p,VIE-LOA
3/7/2023,Tuesday,Sac Deep Water Shipping Channel,38.21908,-121.67243,23-32-SSC03,North,Lower Sacramento River Shipping Channel,11:28,313.35,9.08,29.18,0.45,15.63,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/7/2023,Tuesday,Southern Delta,37.97368,-121.51497,23-32-SD02,South,Mildred Island West,7:56,319.67,9.47,16.02,0.71,3.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/7/2023,Tuesday,Southern Delta,38.03575,-121.52479,23-32-SD05,South,Mildred Island West,9:36,287.8,9.42,20.55,0.67,8.4,Kodiak,4,10,U,RBTC,1,232,n/p,5,AdClipped
3/7/2023,Tuesday,Western Delta,38.04828,-122.26694,23-32-WD01,Far West,East San Pablo Bay,10:20,21229.5,9.75,88.92,0.26,5.18,Kodiak,4,10,D,LFS,8,67-85,n/p,n/p,None
3/7/2023,Tuesday,Western Delta,38.03181,-122.31178,23-32-WD02,Far West,East San Pablo Bay,9:04,24533.75,9.53,81.23,0.27,3.33,Kodiak,4,10,U,LFS,2,76-80,n/p,n/p,None
3/7/2023,Tuesday,Western Delta,38.08808,-122.25288,23-32-WD03,Far West,Lower Napa River,11:36,8614,9.9,69.68,0.3,6.42,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/8/2023,Wednesday,Lower Sacramento,38.08173,-121.72254,23-32-LSR01,North,Sacramento River Near Rio Vista,10:55,218.43,9.1,29.07,0.52,11.88,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/8/2023,Wednesday,Lower Sacramento,38.05898,-121.79162,23-32-LSR04,West,Lower Sacramento River,8:00,242.47,8.87,30.72,0.43,9.3,Kodiak,4,10,U,CHN,1,39,n/p,3,None
3/8/2023,Wednesday,Lower Sacramento,38.05898,-121.79162,23-32-LSR04,West,Lower Sacramento River,8:00,242.47,8.87,30.72,0.43,9.3,Kodiak,4,10,U,RBTC,1,220,n/p,5,AdClipped
3/8/2023,Wednesday,Lower Sacramento,38.07855,-121.75105,23-32-LSR05,West,Lower Sacramento River,9:21,208.2,8.87,30.22,0.45,6.86,Kodiak,4,10,U,CHN,1,40,n/p,3,None
3/8/2023,Wednesday,Lower San Joaquin,38.0952,-121.65708,23-32-LSJ01,South,San Joaquin at Twitchell Island,10:40,238.85,9.15,26.05,0.46,6.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/8/2023,Wednesday,Lower San Joaquin,38.08767,-121.68635,23-32-LSJ05,South,San Joaquin at Twitchell Island,10:24,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/8/2023,Wednesday,Lower San Joaquin,38.02007,-121.7493,23-32-LSJ02,West,Lower San Joaquin River,7:54,291.97,9,20.78,0.55,3.92,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/8/2023,Wednesday,Lower San Joaquin,38.04339,-121.70261,23-32-LSJ06,West,Lower San Joaquin River,9:10,262,9,24.72,0.54,5,Kodiak,4,10,U,RBTC,1,220,n/p,5,AdClipped
3/8/2023,Wednesday,Suisun Bay,38.04606,-121.84056,23-32-SB06,West,Confluence,11:33,276.73,9.27,29.25,0.51,4.47,Kodiak,4,10,U,RBTC,2,227-235,n/p,5,AdClipped
3/8/2023,Wednesday,Suisun Bay,38.05928,-121.95528,23-32-SB03,West,Honker Bay,10:02,252.22,8.85,50.07,0.32,7.45,Kodiak,4,10,U,RBTC,1,228,n/p,5,AdClipped
3/8/2023,Wednesday,Suisun Bay,38.017227,-121.99807,23-32-SB04,West,Mid Suisun Bay,8:41,304.15,8.8,61.4,0.32,3.9,Kodiak,4,10,U,RBTC,1,257,n/p,5,AdClipped
3/9/2023,Thursday,Lower Sacramento,38.11229,-121.70982,23-32-LSR02,North,Sacramento River Near Rio Vista,7:49,208.45,9.3,23.22,0.61,10.07,Kodiak,4,10,U,RBTC,1,203,n/p,5,AdClipped
3/9/2023,Thursday,Lower Sacramento,38.15685,-121.68593,23-32-LSR03,North,Sacramento River Near Rio Vista,10:19,228.8,9.25,21.1,0.61,9.9,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Lower Sacramento,38.13633,-121.69161,23-32-LSR06,North,Sacramento River Near Rio Vista,9:08,196.8,9.15,24.05,0.63,7.7,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Lower San Joaquin,38.06215,-121.53383,23-32-LSJ03,South,San Joaquin at Prisoners Point,9:20,245.92,10.2,21.15,0.68,7.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Lower San Joaquin,38.05417,-121.53559,23-32-LSJ07,South,San Joaquin at Prisoners Point,7:36,262.12,9.92,19.84,0.68,6.22,Kodiak,5,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Lower San Joaquin,38.10287,-121.61679,23-32-LSJ04,South,San Joaquin at Twitchell Island,10:39,232.78,9.6,24.28,0.65,13.95,Kodiak,4,10,U,RBTC,1,249,n/p,5,AdClipped
3/9/2023,Thursday,Suisun Bay,38.05327,-122.07466,23-32-SB01,Far West,West Suisun Bay,8:20,1536,9.35,193.25,0.13,4.78,Kodiak,4,10,U,LFS,3,78-87,n/p,n/p,None
3/9/2023,Thursday,Suisun Bay,38.05373,-122.05594,23-32-SB02,Far West,West Suisun Bay,9:40,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Suisun Bay,38.048,-122.09575,23-32-SB05,Far West,West Suisun Bay,11:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Suisun Bay,38.09022,-122.08197,23-32-SB08,Far West,West Suisun Bay,11:01,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/9/2023,Thursday,Suisun Bay,38.04656,-121.92755,23-32-SB07,West,Confluence,9:59,253.65,9.2,58.72,0.42,17.1,Kodiak,4,10,U,RBTC,2,230-268,n/p,5,AdClipped
3/9/2023,Thursday,Suisun Bay,38.04656,-121.92755,23-32-SB07,West,Confluence,9:59,253.65,9.2,58.72,0.42,17.1,Kodiak,4,10,U,RBT,1,310,n/p,5,None
3/9/2023,Thursday,Suisun Bay,38.03447,-121.83968,23-32-SB10,West,Confluence,11:30,280.6,9.3,37.3,0.54,8.32,Kodiak,4,10,U,RBTC,2,238-241,n/p,5,AdClipped
3/9/2023,Thursday,Suisun Bay,38.05945,-122.01613,23-32-SB09,West,Mid Suisun Bay,11:02,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/13/2023,Monday,Lower Sacramento,38.05881,-121.81675,23-33-LSR01,West,Lower Sacramento River,8:18,180.62,9.68,28.35,0.45,10.4,Kodiak,4,10,D,CHN,2,36-37,n/p,2,None
3/13/2023,Monday,Lower Sacramento,38.07171,-121.77147,23-33-LSR02,West,Lower Sacramento River,10:59,141.37,9.4,42.13,0.4,9.55,Kodiak,4,10,U,CHN,1,39,n/p,2,None
3/13/2023,Monday,Lower Sacramento,38.07171,-121.77147,23-33-LSR02,West,Lower Sacramento River,10:59,141.37,9.4,42.13,0.4,9.55,Kodiak,4,10,U,CHNT,2,95-97,n/p,3,AdClipped
3/13/2023,Monday,Lower Sacramento,38.07171,-121.77147,23-33-LSR02,West,Lower Sacramento River,10:59,141.37,9.4,42.13,0.4,9.55,Kodiak,4,10,U,CHN,4,36-40,n/p,3,None
3/13/2023,Monday,Lower Sacramento,38.05853,-121.80231,23-33-LSR05,West,Lower Sacramento River,9:37,134.33,9.27,32.97,0.46,10.58,Kodiak,4,10,U,CHN,1,36,n/p,2,None
3/13/2023,Monday,Lower Sacramento,38.05853,-121.80231,23-33-LSR05,West,Lower Sacramento River,9:37,134.33,9.27,32.97,0.46,10.58,Kodiak,4,10,U,CHN,9,31-43,n/p,3,None
3/13/2023,Monday,Southern Delta,38.04241,-121.66417,23-33-SD04,South,Franks Tract,10:39,272.07,11.23,21.15,0.62,3.7,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/13/2023,Monday,Southern Delta,38.03587,-121.57072,23-33-SD02,South,Holland Cut,9:10,268.7,11.22,23.8,0.62,8.3,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/13/2023,Monday,Southern Delta,38.05017,-121.58134,23-33-SD06,South,Holland Cut,7:59,200.62,10.87,37.03,0.38,4.9,Kodiak,4,10,U,CHN,1,38,n/p,2,None
3/13/2023,Monday,Southern Delta,38.05017,-121.58134,23-33-SD06,South,Holland Cut,7:59,200.62,10.87,37.03,0.38,4.9,Kodiak,4,10,U,RBTC,1,223,n/p,5,AdClipped
3/13/2023,Monday,Suisun Bay,38.06851,-122.10733,23-33-SB01,Far West,West Suisun Bay,10:23,440.47,10.67,116.5,0.2,4.86,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/13/2023,Monday,Suisun Bay,38.06029,-122.11172,23-33-SB04,Far West,West Suisun Bay,8:56,866.75,10.37,52.2,0.27,7.35,Kodiak,4,10,U,CHN,1,126,n/p,5,None
3/13/2023,Monday,Suisun Bay,38.06947,-122.08045,23-33-SB05,Far West,West Suisun Bay,11:48,249.95,10.47,71.38,0.3,5.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/15/2023,Wednesday,Lower Sacramento,38.13968,-121.69306,23-33-LSR04,North,Sacramento River Near Rio Vista,11:23,135.45,9.78,44.1,0.31,10.45,Kodiak,4,10,U,CHN,4,35-37,n/p,3,None
3/15/2023,Wednesday,Lower Sacramento,38.08534,-121.74945,23-33-LSR03,West,Lower Sacramento River,9:50,120.1,9.7,42.18,0.31,7.52,Kodiak,4,10,U,CHN,1,38,n/p,2,None
3/15/2023,Wednesday,Lower Sacramento,38.08534,-121.74945,23-33-LSR03,West,Lower Sacramento River,9:50,120.1,9.7,42.18,0.31,7.52,Kodiak,4,10,U,CHN,12,34-45,n/p,3,None
3/15/2023,Wednesday,Lower Sacramento,38.07233,-121.76521,23-33-LSR06,West,Lower Sacramento River,8:08,128.07,9.78,44.25,0.29,12.4,Kodiak,4,10,D,CHN,2,36-37,n/p,2,None
3/15/2023,Wednesday,Lower Sacramento,38.07233,-121.76521,23-33-LSR06,West,Lower Sacramento River,8:08,128.07,9.78,44.25,0.29,12.4,Kodiak,4,10,D,CHN,37,34-52,n/p,3,None
3/15/2023,Wednesday,Lower Sacramento,38.07233,-121.76521,23-33-LSR06,West,Lower Sacramento River,8:08,128.07,9.78,44.25,0.29,12.4,Kodiak,4,10,D,CHN,2,59-102,n/p,4,None
3/15/2023,Wednesday,Southern Delta,37.97869,-121.57181,23-33-SD05,South,Holland Cut,7:51,321.5,12.08,10.97,0.81,7.6,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/15/2023,Wednesday,Southern Delta,37.93119,-121.53157,23-33-SD03,South,Middle River West,9:02,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/15/2023,Wednesday,Southern Delta,38.00199,-121.51174,23-33-SD01,South,Mildred Island West,9:11,215.1,12.13,30.48,0.46,9.55,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/15/2023,Wednesday,Suisun Bay,38.04339,-121.84276,23-33-SB03,West,Confluence,12:14,207.88,11.33,33.72,0.42,6.42,Kodiak,4,10,U,RBTC,1,210,n/p,5,AdClipped
3/15/2023,Wednesday,Suisun Bay,38.04914,-121.962,23-33-SB06,West,Honker Bay,10:15,196.37,10.65,55.03,0.31,5.75,Kodiak,4,10,U,CHNT,1,104,n/p,4,AdClipped
3/15/2023,Wednesday,Suisun Bay,38.09861,-122.02288,23-33-SB02,West,Mid Suisun Bay,8:30,185.58,10.45,58.7,0.27,6.8,Kodiak,4,10,D,CHN,2,39-43,n/p,3,None
3/15/2023,Wednesday,Suisun Bay,38.09861,-122.02288,23-33-SB02,West,Mid Suisun Bay,8:30,185.58,10.45,58.7,0.27,6.8,Kodiak,4,10,D,CHNT,1,105,n/p,5,AdClipped
3/16/2023,Thursday,Lower San Joaquin,38.03853,-121.71503,23-33-LSJ02,West,Lower San Joaquin River,11:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/16/2023,Thursday,Lower San Joaquin,38.03147,-121.73788,23-33-LSJ03,West,Lower San Joaquin River,9:30,161.35,11.25,37.45,0.34,7,Kodiak,4,10,D,CHN,3,35-38,n/p,2,None
3/16/2023,Thursday,Lower San Joaquin,38.01945,-121.79913,23-33-LSJ06,West,Lower San Joaquin River,8:06,187.82,11.37,37.6,0.34,13.62,Kodiak,4,10,D,CHN,3,39-48,n/p,3,None
3/16/2023,Thursday,Lower San Joaquin,38.09323,-121.62575,23-33-LSJ07,West,San Joaquin at Twitchell Island,11:20,164.55,12.05,31.15,0.39,8.88,Kodiak,4,10,U,CHN,3,36-38,n/p,2,None
3/16/2023,Thursday,Lower San Joaquin,38.09323,-121.62575,23-33-LSJ07,West,San Joaquin at Twitchell Island,11:20,164.55,12.05,31.15,0.39,8.88,Kodiak,4,10,U,CHN,1,42,n/p,3,None
3/16/2023,Thursday,Sac Deep Water Shipping Channel,38.32358,-121.64994,23-33-SSC03,North,Lower Sacramento River Shipping Channel,8:19,467.4,10.95,31.65,0.38,11.47,Kodiak,4,10,D,CHN,12,37-45,n/p,3,None
3/16/2023,Thursday,Sac Deep Water Shipping Channel,38.32358,-121.64994,23-33-SSC03,North,Lower Sacramento River Shipping Channel,8:19,467.4,10.95,31.65,0.38,11.47,Kodiak,4,10,D,LFS,1,100,n/p,n/p,None
3/16/2023,Thursday,Sac Deep Water Shipping Channel,38.49416,-121.58405,23-33-SSC01,North,Upper Sacramento River Shipping Channel,10:06,898.75,11.15,16.2,0.67,10.2,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/16/2023,Thursday,Sac Deep Water Shipping Channel,38.55354,-121.57716,23-33-SSC02,North,Upper Sacramento River Shipping Channel,11:45,898.5,11.25,5.18,1.49,11.65,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
